time,day_of_year_fraction,sun_zenith_angle,aod550
2023-03-22 11:54:41,81.496308,42.704718,0.07128370640401877
2023-03-22 12:01:28,81.501019,42.803507,0.06643037863996959
2023-03-22 12:16:29,81.511447,43.210887,0.058161492711363186
2023-03-22 12:31:29,81.521863,43.87063,0.05622961909423649
2023-03-22 12:46:29,81.53228,44.771375,0.05268014341335108
2023-03-22 12:54:42,81.537986,45.361698,0.051750529730132486
2023-03-22 13:01:28,81.542685,45.896886,0.049638680705148236
2023-03-22 13:16:28,81.553102,47.232648,0.04899156672967681
2023-03-22 13:31:28,81.563519,48.759326,0.04484159100671648
2023-03-22 13:46:29,81.573947,50.460382,0.041812436551770284
2023-03-22 13:54:45,81.579688,51.463916,0.04242951465090571
2023-03-22 14:01:28,81.584352,52.311737,0.041943554419182696
2023-03-22 14:16:28,81.594769,54.30201,0.047199326156763394
2023-03-22 14:46:29,81.615613,58.632444,0.04410079488645136
2023-03-22 14:54:42,81.621319,59.886779,0.04131434700418831
2023-03-22 15:00:18,81.625208,60.756438,0.0390934843032746
2023-03-22 15:28:06,81.644514,65.228704,0.05203759263703927
2023-03-23 11:54:38,82.496273,42.313572,0.12283086135551283
2023-03-23 12:01:10,82.50081,42.410393,0.1280907809411334
2023-03-23 13:16:09,82.552882,46.867165,0.08285152438425589
2023-03-23 13:46:10,82.573727,50.1119,0.0777810364322688
2023-03-23 13:54:25,82.579456,51.11811,0.07406602677811895
2023-03-23 14:01:09,82.584132,51.971845,0.07587620261819367
2023-03-23 14:16:09,82.594549,53.970514,0.059743960404182624
2023-03-23 15:29:35,82.645544,65.229095,0.05023500984417031
2023-03-23 15:51:34,82.66081,68.933589,0.10455802375449556
2023-03-23 16:08:16,82.672407,71.814506,0.07626993653929358
2023-03-23 16:13:54,82.676319,72.797008,0.05948285293966177
2023-03-25 08:13:11,84.342488,62.551739,0.04198900797434901
2023-03-25 08:31:40,84.355324,59.587905,0.03499120412556327
2023-03-25 08:45:31,84.364942,57.446001,0.03249493211086536
2023-03-25 08:53:45,84.37066,56.209312,0.03561036307748743
2023-03-25 09:00:31,84.375359,55.215304,0.034952609016359514
2023-03-25 09:15:31,84.385775,53.090847,0.035455379323691444
2023-03-25 09:30:32,84.396204,51.085855,0.04043333109349543
2023-03-25 10:03:22,84.419005,47.210163,0.04399609494196773
2023-03-25 10:15:31,84.427442,45.982717,0.03474922609343785
2023-03-25 15:44:21,84.655799,67.232632,0.08237980955808719
2023-03-25 15:54:15,84.662674,68.927756,0.058742034516370015
2023-03-25 16:02:39,84.668507,70.380526,0.04977749257083547
2023-03-25 16:10:56,84.674259,71.824805,0.04852086125173217
2023-03-26 09:45:13,85.4064,48.878576,0.09576124597512693
2023-03-26 09:53:32,85.412176,47.906088,0.0819591025302331
2023-03-26 10:01:39,85.417812,47.006416,0.0709023716030991
2023-03-26 10:15:13,85.427234,45.620166,0.05823374839166139
2023-03-26 10:30:12,85.437639,44.275322,0.06077702300516484
2023-03-26 10:45:14,85.448079,43.141209,0.06264597212660494
2023-03-26 10:53:27,85.453785,42.619097,0.05459597467760996
2023-03-26 11:00:13,85.458484,42.243539,0.05846269499160734
2023-03-26 11:15:13,85.4689,41.593346,0.0542434844968187
2023-03-26 14:53:31,85.620498,58.659136,0.028305896722254816
2023-03-26 15:01:01,85.625706,59.84037,0.02837454989310056
2023-03-26 15:19:23,85.638461,62.81121,0.0382880084924177
2023-03-26 15:33:54,85.648542,65.227361,0.04248657937074765
2023-03-26 15:45:43,85.656748,67.231569,0.04434319721951455
2023-03-26 15:55:35,85.6636,68.927237,0.04643876885071875
2023-03-26 16:03:58,85.669421,70.381866,0.04540546679250258
2023-03-26 16:12:15,85.675174,71.830359,0.04444780950221233
2023-03-27 06:56:18,86.289097,75.110368,0.03048398043465951
2023-03-27 07:05:12,86.295278,73.527908,0.02844135424153539
2023-03-27 07:07:07,86.296609,73.188217,0.02853260017993199
2023-03-27 07:11:05,86.299363,72.486583,0.030637853285575944
2023-03-27 07:17:21,86.303715,71.382217,0.03190626755187429
2023-03-27 07:24:31,86.308692,70.126176,0.034148854414531866
2023-03-27 07:32:48,86.314444,68.684734,0.0336324975405212
2023-03-27 07:38:23,86.318322,67.71996,0.0351568916989644
2023-03-27 07:42:42,86.321319,66.978154,0.035172352963203
2023-03-27 07:54:29,86.329502,64.973193,0.03515982489380908
2023-03-27 08:08:55,86.339525,62.562475,0.03209775218291971
2023-03-27 08:27:11,86.352211,59.595949,0.032693019158846835
2023-03-27 08:44:53,86.364502,56.829141,0.030940043120539055
2023-03-27 08:53:06,86.370208,55.586507,0.030711275221049425
2023-03-27 08:59:52,86.374907,54.58526,0.0324321687575459
2023-03-27 09:14:52,86.385324,52.444002,0.02933785982705547
2023-03-27 09:29:52,86.395741,50.423503,0.02962414736175281
2023-03-27 09:44:54,86.406181,48.536803,0.027454815977942335
2023-03-27 09:53:08,86.411898,47.568798,0.030910482195624315
2023-03-27 10:02:40,86.418519,46.51094,0.03232024130809105
2023-03-27 10:14:52,86.426991,45.263552,0.03748595750046783
2023-03-27 10:29:55,86.437442,43.904226,0.03294598524510615
2023-03-27 10:44:53,86.447836,42.767494,0.028191637370006656
2023-03-27 10:53:14,86.453634,42.233432,0.0315807242467098
2023-03-27 10:59:53,86.458252,41.861944,0.026186154258629853
2023-03-27 11:14:55,86.468692,41.205341,0.031351775477125754
2023-03-27 11:29:52,86.479074,40.814039,0.03431377558694032
2023-03-27 11:44:54,86.489514,40.691586,0.03613208710836946
2023-03-27 11:53:13,86.495289,40.74176,0.03508645931635784
2023-03-27 11:59:52,86.499907,40.84215,0.028868313569686124
2023-03-27 12:14:52,86.510324,41.262701,0.032529431844866744
2023-03-27 12:29:53,86.520752,41.945641,0.02935253235859094
2023-03-27 12:44:53,86.531169,42.876415,0.031226398541626166
2023-03-27 12:53:14,86.536968,43.496209,0.028359677487162022
2023-03-27 12:59:52,86.541574,44.037732,0.03037770073366379
2023-03-27 13:14:52,86.551991,45.413452,0.030122306663630163
2023-03-27 13:29:52,86.562407,46.98257,0.030841741962164094
2023-03-27 13:44:54,86.572847,48.729166,0.03321661637686794
2023-03-27 13:53:11,86.5786,49.758847,0.03474343367842625
2023-03-27 13:59:52,86.583241,50.621719,0.03271843797889029
2023-03-27 14:14:52,86.593657,52.654099,0.031864078541850235
2023-03-27 15:20:51,86.639479,62.809676,0.02354632491430655
2023-03-27 15:35:17,86.649502,65.223652,0.02619002329535294
2023-03-27 15:47:04,86.657685,67.230395,0.02449995058826318
